"cd_nom","GROUP2_INPN"
"458311","Insectes"
"458312","Insectes"
"458313","Insectes"
"458314","Insectes"
"458315","Insectes"
"458316","Insectes"
"458317","Insectes"
"458319","Insectes"
"45832","Autres"
"458320","Insectes"
"458321","Insectes"
"458322","Insectes"
"458323","Insectes"
"458324","Insectes"
"458325","Insectes"
"458326","Insectes"
"458327","Insectes"
"458328","Insectes"
"458329","Insectes"
"45833","Autres"
"458330","Insectes"
"458331","Insectes"
"458333","Insectes"
"458334","Insectes"
"458335","Insectes"
"458336","Insectes"
"458338","Insectes"
"458339","Insectes"
"458340","Insectes"
"458341","Insectes"
"458342","Insectes"
"458343","Insectes"
"458344","Insectes"
"458345","Insectes"
"458346","Insectes"
"458347","Insectes"
"458348","Insectes"
"458349","Insectes"
"458351","Insectes"
"458352","Insectes"
"458353","Insectes"
"458354","Insectes"
"458355","Insectes"
"458356","Insectes"
"458358","Insectes"
"45836","Autres"
"458360","Insectes"
"458361","Insectes"
"458363","Insectes"
"458365","Insectes"
"458366","Insectes"
"458367","Insectes"
"458368","Insectes"
"458369","Insectes"
"458371","Insectes"
"458372","Insectes"
"458373","Insectes"
"458375","Insectes"
"458376","Insectes"
"458378","Insectes"
"458379","Insectes"
"458380","Insectes"
"458381","Insectes"
"458382","Insectes"
"458383","Insectes"
"458386","Insectes"
"458388","Insectes"
"458389","Insectes"
"458390","Insectes"
"458391","Insectes"
"458392","Insectes"
"458394","Insectes"
"458395","Insectes"
"458396","Insectes"
"458399","Insectes"
"458400","Insectes"
"458401","Insectes"
"458402","Insectes"
"458403","Insectes"
"458404","Insectes"
"458405","Insectes"
"458406","Insectes"
"458407","Insectes"
"458408","Insectes"
"458409","Insectes"
"458410","Insectes"
"458411","Insectes"
"458412","Insectes"
"458413","Insectes"
"458414","Insectes"
"458415","Insectes"
"458416","Insectes"
"458417","Insectes"
"458418","Insectes"
"458419","Insectes"
"458420","Insectes"
"458421","Insectes"
"458422","Insectes"
"458423","Insectes"
"458424","Insectes"
"458425","Insectes"
"458426","Insectes"
"458427","Insectes"
"458428","Insectes"
"458429","Insectes"
"45843","Autres"
"458430","Insectes"
"458431","Insectes"
"458432","Insectes"
"458433","Insectes"
"458435","Insectes"
"458436","Insectes"
"458437","Insectes"
"458438","Insectes"
"458439","Insectes"
"458440","Insectes"
"458441","Insectes"
"458442","Insectes"
"458443","Insectes"
"458444","Insectes"
"458445","Insectes"
"458446","Insectes"
"458447","Insectes"
"458448","Insectes"
"458449","Insectes"
"458450","Insectes"
"458451","Insectes"
"458452","Insectes"
"458454","Insectes"
"458455","Insectes"
"458456","Insectes"
"458458","Insectes"
"458459","Insectes"
"458460","Insectes"
"458461","Insectes"
"458462","Insectes"
"458463","Insectes"
"458464","Insectes"
"458465","Insectes"
"458466","Insectes"
"458467","Insectes"
"458468","Insectes"
"458469","Insectes"
"458470","Insectes"
"458471","Insectes"
"458472","Insectes"
"458473","Insectes"
"458474","Insectes"
"458475","Insectes"
"458476","Insectes"
"458478","Insectes"
"458479","Insectes"
"458481","Insectes"
"458482","Insectes"
"458485","Insectes"
"458486","Insectes"
"458487","Insectes"
"458488","Insectes"
"458489","Insectes"
"458490","Insectes"
"458491","Insectes"
"458492","Insectes"
"458493","Insectes"
"458494","Insectes"
"458495","Insectes"
"458496","Insectes"
"458498","Insectes"
"458499","Insectes"
"458501","Insectes"
"458502","Insectes"
"458503","Insectes"
"458504","Insectes"
"458506","Insectes"
"458507","Insectes"
"458508","Insectes"
"458509","Insectes"
"458510","Insectes"
"458511","Insectes"
"458512","Insectes"
"458514","Insectes"
"458515","Insectes"
"458516","Insectes"
"458517","Insectes"
"458518","Insectes"
"458519","Insectes"
"458520","Insectes"
"458521","Insectes"
"458584","Crustacés"
"45859","Autres"
"4586","Oiseaux"
"458629","Crustacés"
"45865","Autres"
"458664","Gastéropodes"
"458668","Gastéropodes"
"458686","Insectes"
"458687","Insectes"
"458690","Mammifères"
"458692","Mammifères"
"458693","Oiseaux"
"458697","Insectes"
"458700","Gastéropodes"
"458701","Poissons"
"458706","Arachnides"
"458707","Arachnides"
"458708","Arachnides"
"458709","Arachnides"
"458711","Arachnides"
"458712","Arachnides"
"458715","Arachnides"
"458716","Arachnides"
"458717","Arachnides"
"458718","Arachnides"
"458720","Arachnides"
"458721","Arachnides"
"458722","Arachnides"
"458723","Arachnides"
"458725","Arachnides"
"458727","Arachnides"
"458729","Arachnides"
"45873","Autres"
"458730","Arachnides"
"458731","Arachnides"
"458734","Arachnides"
"458735","Arachnides"
"458738","Arachnides"
"458739","Arachnides"
"458740","Arachnides"
"458742","Arachnides"
"458744","Arachnides"
"458745","Arachnides"
"458762","Arachnides"
"458763","Arachnides"
"458764","Arachnides"
"458765","Arachnides"
"458766","Arachnides"
"458768","Arachnides"
"458769","Arachnides"
"458770","Gymnospermes"
"458771","Gymnospermes"
"458772","Gymnospermes"
"458773","Gymnospermes"
"458774","Gymnospermes"
"458776","Gymnospermes"
"458778","Gymnospermes"
"458779","Gymnospermes"
"458780","Gymnospermes"
"458781","Gastéropodes"
"458782","Gastéropodes"
"458783","Gastéropodes"
"458784","Bivalves"
"4588","Oiseaux"
"458844","Gastéropodes"
"45885","Autres"
"458861","Insectes"
"458944","Insectes"
"458945","Insectes"
"458946","Insectes"
"458947","Insectes"
"458952","Insectes"
"458956","Insectes"
"458957","Insectes"
"458958","Insectes"
"458959","Insectes"
"458960","Insectes"
"458961","Insectes"
"458962","Insectes"
"458964","Insectes"
"458967","Insectes"
"458968","Insectes"
"458970","Insectes"
"458973","Insectes"
"458974","Insectes"
"458975","Insectes"
"458976","Insectes"
"45898","Autres"
"458980","Insectes"
"458984","Insectes"
"458985","Insectes"
"458987","Insectes"
"458988","Insectes"
"458990","Insectes"
"458991","Insectes"
"458993","Insectes"
"458994","Insectes"
"458996","Insectes"
"458998","Insectes"
"458999","Insectes"
"4590","Oiseaux"
"459001","Insectes"
"459004","Insectes"
"459005","Insectes"
"459009","Insectes"
"459013","Insectes"
"459014","Insectes"
"459017","Insectes"
"459019","Insectes"
"459020","Insectes"
"459021","Insectes"
"459023","Insectes"
"459024","Insectes"
"459025","Insectes"
"459028","Insectes"
"459036","Insectes"
"459069","Insectes"
"459078","Insectes"
"45908","Autres"
"459080","Insectes"
"459099","Mousses"
"459100","Insectes"
"459101","Reptiles"
"45912","Autres"
"459124","Myriapodes"
"45927","Autres"
"459324","Insectes"
"459325","Insectes"
"459326","Angiospermes"
"459329","Gastéropodes"
"45942","Lichens"
"459451","Amphibiens"
"459452","Amphibiens"
"459453","Amphibiens"
"459454","Amphibiens"
"459455","Amphibiens"
"459457","Oiseaux"
"459458","Oiseaux"
"459460","Oiseaux"
"459461","Oiseaux"
"459462","Oiseaux"
"459464","Oiseaux"
"459465","Oiseaux"
"459467","Oiseaux"
"459469","Oiseaux"
"459470","Oiseaux"
"459471","Oiseaux"
"459472","Oiseaux"
"459474","Oiseaux"
"459475","Oiseaux"
"459476","Oiseaux"
"459477","Oiseaux"
"459478","Oiseaux"
"459480","Oiseaux"
"459481","Oiseaux"
"459482","Oiseaux"
"459483","Oiseaux"
"459484","Oiseaux"
"459485","Oiseaux"
"459487","Oiseaux"
"459488","Oiseaux"
"459489","Oiseaux"
"459490","Oiseaux"
"459491","Oiseaux"
"459492","Oiseaux"
"459493","Oiseaux"
"459494","Oiseaux"
"459495","Oiseaux"
"459496","Oiseaux"
"459497","Oiseaux"
"459498","Oiseaux"
"4595","Oiseaux"
"459500","Oiseaux"
"459501","Oiseaux"
"459503","Oiseaux"
"459504","Oiseaux"
"459505","Oiseaux"
"459506","Oiseaux"
"459507","Oiseaux"
"459508","Oiseaux"
"459510","Oiseaux"
"459512","Oiseaux"
"459513","Oiseaux"
"459514","Oiseaux"
"459515","Oiseaux"
"459516","Oiseaux"
"459517","Oiseaux"
"459519","Oiseaux"
"459521","Oiseaux"
"459522","Oiseaux"
"459523","Oiseaux"
"459524","Oiseaux"
"459525","Oiseaux"
"459526","Oiseaux"
"459527","Oiseaux"
"459528","Oiseaux"
"459530","Oiseaux"
"459531","Oiseaux"
"459532","Oiseaux"
"459533","Oiseaux"
"459534","Oiseaux"
"459535","Oiseaux"
"459536","Oiseaux"
"459537","Oiseaux"
"459540","Oiseaux"
"459544","Mammifères"
"459546","Mammifères"
"459547","Mammifères"
"459548","Mammifères"
"459549","Mammifères"
"459550","Mammifères"
"459551","Mammifères"
"459552","Mammifères"
"459553","Mammifères"
"459554","Mammifères"
"459555","Mammifères"
"459556","Mammifères"
"459557","Mammifères"
"459558","Mammifères"
"459559","Mammifères"
"459560","Mammifères"
"459561","Mammifères"
"459564","Mammifères"
"459565","Mammifères"
"459568","Bivalves"
"459569","Bivalves"
"459570","Bivalves"
"459571","Bivalves"
"459573","Bivalves"
"459574","Gastéropodes"
"459575","Gastéropodes"
"459576","Gastéropodes"
"459577","Gastéropodes"
"459581","Gastéropodes"
"459583","Gastéropodes"
"459584","Gastéropodes"
"459585","Gastéropodes"
"459586","Gastéropodes"
"459589","Gastéropodes"
"459591","Reptiles"
"459595","Scléractiniaires"
"459596","Scléractiniaires"
"459597","Scléractiniaires"
"459598","Scléractiniaires"
"459599","Scléractiniaires"
"459601","Oiseaux"
"459606","Mammifères"
"459607","Mammifères"
"459609","Mammifères"
"459610","Mammifères"
"459612","Oiseaux"
"459614","Reptiles"
"459616","Oiseaux"
"459618","Amphibiens"
"45962","Autres"
"459621","Crustacés"
"459622","Gastéropodes"
"459623","Gastéropodes"
"459626","Oiseaux"
"459627","Oiseaux"
"459628","Amphibiens"
"459629","Oiseaux"
"459630","Oiseaux"
"459634","Oiseaux"
"459635","Poissons"
"459636","Amphibiens"
"459638","Oiseaux"
"459639","Mammifères"
"459644","Poissons"
"459645","Poissons"
"459646","Poissons"
"459647","Poissons"
"459649","Mammifères"
"459650","Arachnides"
"459654","Gastéropodes"
"459656","Gastéropodes"
"459661","Gastéropodes"
"459662","Gastéropodes"
"459668","Gastéropodes"
"459669","Gastéropodes"
"459670","Gastéropodes"
"459671","Gastéropodes"
"459676","Gastéropodes"
"459677","Gastéropodes"
"459678","Gastéropodes"
"459679","Gastéropodes"
"45968","Autres"
"459680","Gastéropodes"
"459681","Gastéropodes"
"459682","Gastéropodes"
"459683","Gastéropodes"
"459684","Gastéropodes"
"459685","Gastéropodes"
"459686","Gastéropodes"
"459687","Gastéropodes"
"459689","Gastéropodes"
"459690","Gastéropodes"
"459691","Gastéropodes"
"459692","Gastéropodes"
"459693","Gastéropodes"
"459694","Gastéropodes"
"459695","Gastéropodes"
"459696","Gastéropodes"
"459697","Gastéropodes"
"459698","Gastéropodes"
"4597","Oiseaux"
"45995","Autres"
"46001","Autres"
"460235","Gastéropodes"
"460236","Gastéropodes"
"460237","Gastéropodes"
"460238","Gastéropodes"
"460239","Gastéropodes"
"46024","Autres"
"460240","Gastéropodes"
"460241","Gastéropodes"
"460242","Gastéropodes"
"460243","Gastéropodes"
"460244","Gastéropodes"
"460245","Gastéropodes"
"460246","Gastéropodes"
"460248","Gastéropodes"
"460249","Gastéropodes"
"460250","Gastéropodes"
"460251","Gastéropodes"
"460252","Gastéropodes"
"460253","Gastéropodes"
"460254","Gastéropodes"
"460255","Gastéropodes"
"460256","Gastéropodes"
"460257","Gastéropodes"
"460258","Gastéropodes"
"460260","Gastéropodes"
"460262","Gastéropodes"
"460263","Gastéropodes"
"460264","Gastéropodes"
"460265","Gastéropodes"
"460266","Gastéropodes"
"460270","Gastéropodes"
"460272","Gastéropodes"
"460273","Gastéropodes"
"460274","Gastéropodes"
"460275","Gastéropodes"
"460276","Gastéropodes"
"460277","Gastéropodes"
"460278","Gastéropodes"
"460279","Gastéropodes"
"460280","Gastéropodes"
"460281","Gastéropodes"
"460282","Gastéropodes"
"460284","Gastéropodes"
"460286","Gastéropodes"
"460289","Gastéropodes"
"46029","Autres"
"460290","Gastéropodes"
"460291","Gastéropodes"
"460292","Gastéropodes"
"460293","Gastéropodes"
"460295","Gastéropodes"
"460296","Gastéropodes"
"460298","Gastéropodes"
"4603","Oiseaux"
"460300","Gastéropodes"
"460301","Gastéropodes"
"460302","Gastéropodes"
"460305","Gastéropodes"
"460308","Gastéropodes"
"460309","Gastéropodes"
"460310","Gastéropodes"
"460311","Gastéropodes"
"460312","Gastéropodes"
"460313","Gastéropodes"
"460314","Gastéropodes"
"460315","Gastéropodes"
"460317","Gastéropodes"
"460319","Gastéropodes"
"460322","Gastéropodes"
"460324","Gastéropodes"
"460325","Gastéropodes"
"460326","Gastéropodes"
"460328","Gastéropodes"
"460329","Gastéropodes"
"460330","Gastéropodes"
"460331","Gastéropodes"
"460332","Gastéropodes"
"460333","Gastéropodes"
"460334","Gastéropodes"
"460337","Gastéropodes"
"460338","Gastéropodes"
"460339","Gastéropodes"
"460341","Gastéropodes"
"460345","Gastéropodes"
"460346","Gastéropodes"
"460347","Gastéropodes"
"460348","Gastéropodes"
"460349","Gastéropodes"
"460351","Gastéropodes"
"460352","Gastéropodes"
"460353","Gastéropodes"
"460354","Gastéropodes"
"460355","Gastéropodes"
"460356","Gastéropodes"
"460357","Gastéropodes"
"460358","Gastéropodes"
"460360","Gastéropodes"
"460361","Gastéropodes"
"460363","Gastéropodes"
"460364","Gastéropodes"
"460365","Gastéropodes"
"460367","Gastéropodes"
"460368","Gastéropodes"
"460369","Gastéropodes"
"460370","Gastéropodes"
"460373","Gastéropodes"
"460374","Gastéropodes"
"460375","Gastéropodes"
"460376","Gastéropodes"
"460377","Gastéropodes"
"460380","Gastéropodes"
"460381","Gastéropodes"
"460382","Gastéropodes"
"460383","Gastéropodes"
"460384","Gastéropodes"
"460385","Gastéropodes"
"460386","Gastéropodes"
"460387","Gastéropodes"
"460388","Gastéropodes"
"460391","Gastéropodes"
"460395","Gastéropodes"
"460399","Gastéropodes"
"460401","Gastéropodes"
"460406","Gastéropodes"
"460407","Gastéropodes"
"460408","Gastéropodes"
"460409","Gastéropodes"
"46041","Autres"
"460411","Gastéropodes"
"460412","Gastéropodes"
"460413","Gastéropodes"
"460414","Gastéropodes"
"460415","Gastéropodes"
"460416","Gastéropodes"
"460417","Gastéropodes"
"460419","Gastéropodes"
"460420","Gastéropodes"
"460421","Gastéropodes"
"460423","Gastéropodes"
"460424","Gastéropodes"
"460425","Gastéropodes"
"460427","Gastéropodes"
"460428","Gastéropodes"
"460429","Gastéropodes"
"460430","Gastéropodes"
"460431","Gastéropodes"
"460432","Gastéropodes"
"460433","Gastéropodes"
"460434","Gastéropodes"
"460435","Gastéropodes"
"460436","Gastéropodes"
"460437","Gastéropodes"
"460438","Gastéropodes"
"460439","Gastéropodes"
"460440","Gastéropodes"
"460441","Gastéropodes"
"460442","Gastéropodes"
"460445","Gastéropodes"
"460446","Gastéropodes"
"460447","Gastéropodes"
"460448","Gastéropodes"
"460450","Gastéropodes"
"460451","Gastéropodes"
"460452","Gastéropodes"
"460453","Gastéropodes"
"460455","Gastéropodes"
"460456","Gastéropodes"
"460457","Gastéropodes"
"460458","Gastéropodes"
"460459","Gastéropodes"
"460460","Gastéropodes"
"460461","Gastéropodes"
"460466","Céphalopodes"
"460467","Céphalopodes"
"460468","Céphalopodes"
"460469","Céphalopodes"
"460472","Céphalopodes"
"460473","Céphalopodes"
"460477","Céphalopodes"
"460479","Bivalves"
"460480","Bivalves"
"460482","Bivalves"
"460483","Bivalves"
"460484","Bivalves"
"460485","Bivalves"
"460486","Bivalves"
"460490","Bivalves"
"460492","Bivalves"
"460495","Bivalves"
"460496","Bivalves"
"460499","Bivalves"
"460501","Bivalves"
"460502","Bivalves"
"460503","Bivalves"
"460504","Bivalves"
"460505","Bivalves"
"460506","Bivalves"
"460507","Bivalves"
"460508","Bivalves"
"460509","Bivalves"
"460511","Bivalves"
"460512","Bivalves"
"460513","Bivalves"
"460515","Bivalves"
"460518","Bivalves"
"460519","Bivalves"
"46052","Autres"
"460520","Bivalves"
"460521","Bivalves"
"460522","Bivalves"
"460523","Bivalves"
"460524","Bivalves"
"460525","Bivalves"
"460526","Bivalves"
"460527","Bivalves"
"460528","Bivalves"
"460529","Bivalves"
"460530","Bivalves"
"460532","Bivalves"
"460533","Bivalves"
"460534","Bivalves"
"460536","Bivalves"
"460537","Bivalves"
"460538","Bivalves"
"460540","Bivalves"
"460541","Bivalves"
"460544","Bivalves"
"460545","Bivalves"
"460547","Bivalves"
"460548","Bivalves"
"460549","Bivalves"
"460550","Bivalves"
"460551","Bivalves"
"460554","Bivalves"
"460555","Bivalves"
"460557","Bivalves"
"460558","Bivalves"
"46056","Autres"
"460560","Bivalves"
"460561","Bivalves"
"460563","Bivalves"
"460565","Bivalves"
"460566","Bivalves"
"460567","Bivalves"
"460568","Bivalves"
"460569","Bivalves"
